source,scenario,condition,detector_seed,c,parameter_delta_l2,runtime_seconds,score_path,score_sha256,n,positives,negatives,prevalence,recall,fpr,ap,pr_auc_trapezoidal,auroc,valid_for_H1_inference
3000,abrupt,dependency,55,5,0.05923815360498776,0.1980943321250379,data/phase_d/grid/3000_abrupt_dependency_55/scores_5.npy,870288c9749e372674be7c86f4a14487808f392ddc83fd47f56c29f7ac4f8e8f,8236,941,7295,0.11425449247207382,0.9798087141339001,0.9119945167923235,0.279700202778844,0.27895173047511873,0.6924363345543328,False
3000,abrupt,dependency,55,10,0.05913762399232531,0.1997628347016871,data/phase_d/grid/3000_abrupt_dependency_55/scores_10.npy,ea853fd9cba86519a737ddc836a3644d080c8c2994d0e39e1dd6a7c9bacad2af,8236,941,7295,0.11425449247207382,0.9798087141339001,0.9121315969842357,0.2797270803400793,0.27897854804603883,0.6924536698814715,False
3000,abrupt,dependency,55,20,0.059010843512116135,0.1981530850753188,data/phase_d/grid/3000_abrupt_dependency_55/scores_20.npy,086b00e0ae8468cedd81593e6c769a3e4feea47944dca0bbfac2f7dcfc3e6017,8236,941,7295,0.11425449247207382,0.9798087141339001,0.9121315969842357,0.27978154220612345,0.27903303040134714,0.6925014512873665,False
3000,abrupt,dependency,55,30,0.05856021904548566,0.19932851288467646,data/phase_d/grid/3000_abrupt_dependency_55/scores_30.npy,1689bb008e67965c42fbe4dbacb478c3d6bf85ac4b38527de1d34387b29a40fa,8236,941,7295,0.11425449247207382,0.9798087141339001,0.9119945167923235,0.2798858813720298,0.2791374631351806,0.6925487956682076,False
3000,abrupt,mixture,11,,0.0,0.19040615390986204,data/phase_d/grid/3000_abrupt_mixture_11/scores_no_update.npy,531bb4ad725aa13699e018234629688d9412af7040269a705f020b18eec9e06a,8236,1922,6314,0.23336571151044197,0.9843912591050988,0.91384225530567,0.51371879229955,0.5135590782494771,0.7404839171133174,False
3000,abrupt,mixture,11,0,0.05063691281363591,0.20045182900503278,data/phase_d/grid/3000_abrupt_mixture_11/scores_0.npy,6ca00954d9407ffcc66726c04554fdd87edb770e4cd8624571fb7e306d4ae109,8236,1922,6314,0.23336571151044197,0.9823100936524454,0.8978460563826417,0.5177772058948634,0.5176207095150981,0.7428477654169895,False
3000,abrupt,mixture,11,5,0.05070205529003565,0.19834780413657427,data/phase_d/grid/3000_abrupt_mixture_11/scores_5.npy,e16c8eab485852523036d3ef5bc7750dac418405b77b7449c09b639b9e2e703e,8236,1922,6314,0.23336571151044197,0.9823100936524454,0.8980044345898004,0.517789525580112,0.5176330384299983,0.7428539456279868,False
3000,abrupt,mixture,11,10,0.050788323408004946,0.19958032108843327,data/phase_d/grid/3000_abrupt_mixture_11/scores_10.npy,cd2fa903bf102490836a2e58a4421d5b69af423ffa5503c335506a891ca357e2,8236,1922,6314,0.23336571151044197,0.9823100936524454,0.8980044345898004,0.5177887854489698,0.5176323007865077,0.7428555112814396,False
3000,abrupt,mixture,11,20,0.05076209243203197,0.19865519599989057,data/phase_d/grid/3000_abrupt_mixture_11/scores_20.npy,4415ed25760a228f23a03c730a00b929be774afd2a28be1ac45ba83336cc8a88,8236,1922,6314,0.23336571151044197,0.9823100936524454,0.8980044345898004,0.5177903649689185,0.5176338984404658,0.7428796141043292,False
3000,abrupt,mixture,11,30,0.050780225463165504,0.200377460103482,data/phase_d/grid/3000_abrupt_mixture_11/scores_30.npy,f9bd9c9ff6e4bfad7c147f23095d1d90eb25572ff1ae05ccde3691e13a64d187,8236,1922,6314,0.23336571151044197,0.9823100936524454,0.8978460563826417,0.5177881680820546,0.5176318955254127,0.7429180962181393,False
3000,abrupt,mixture,22,,0.0,0.18906600400805473,data/phase_d/grid/3000_abrupt_mixture_22/scores_no_update.npy,117056de0a2a5942af5e026bda60fa129827e30fe724c6c11379c27678bace05,8236,1922,6314,0.23336571151044197,0.9838709677419355,0.9171681976560025,0.5332242397150315,0.5330789313285713,0.7449303729188758,False
3000,abrupt,mixture,22,0,0.05592969620125335,0.19850441114977002,data/phase_d/grid/3000_abrupt_mixture_22/scores_0.npy,8fe2eb078c1877c492d1b2283c491044fdfb01231c9dc2de1a3403899d0800b5,8236,1922,6314,0.23336571151044197,0.9807492195629552,0.8991130820399114,0.5338915524304167,0.5337458696977324,0.7465092932244781,False
3000,abrupt,mixture,22,5,0.05600965385350854,0.19839127408340573,data/phase_d/grid/3000_abrupt_mixture_22/scores_5.npy,a1625c0dae354fc3e2845d5dd98729d0da45553153a24a4f1834090b0e4b7292,8236,1922,6314,0.23336571151044197,0.9807492195629552,0.898796325625594,0.533898562388821,0.5337528950100481,0.7465128365454499,False
3000,abrupt,mixture,22,10,0.05620431240241512,0.1990238050930202,data/phase_d/grid/3000_abrupt_mixture_22/scores_10.npy,34079f56342e68326d5743bee851e8795a4106c150065ae83435461cabd4b8b4,8236,1922,6314,0.23336571151044197,0.9807492195629552,0.898796325625594,0.533916738424656,0.5337710833911411,0.7465181103255011,False
3000,abrupt,mixture,22,20,0.056199767276296234,0.1988232610747218,data/phase_d/grid/3000_abrupt_mixture_22/scores_20.npy,8eb22f1f3061e349b56ac4b61a3a0046d5a24f569603f5905afaa2057e5c6460,8236,1922,6314,0.23336571151044197,0.9807492195629552,0.8986379474184352,0.5338974119319,0.5337516642888757,0.7465434903919967,False
3000,abrupt,mixture,22,30,0.05604441699117352,0.1987019800581038,data/phase_d/grid/3000_abrupt_mixture_22/scores_30.npy,8d0513bffb43ebbbecf4ab34e730349a1276651e8dbaa43a5028342494ba9e1b,8236,1922,6314,0.23336571151044197,0.9807492195629552,0.898796325625594,0.5338974666938087,0.5337516882244833,0.7465795416228146,False
3000,abrupt,mixture,33,,0.0,0.1892833150923252,data/phase_d/grid/3000_abrupt_mixture_33/scores_no_update.npy,e9babdbdf7ce9aa091b3f063d719b074ef56588a1598817cd9fcd4b1f09e25f2,8236,1922,6314,0.23336571151044197,0.9838709677419355,0.9217611656636047,0.5305996863477934,0.5304600523659669,0.7446717928907467,False
3000,abrupt,mixture,33,0,0.05543577946208683,0.19992779335007071,data/phase_d/grid/3000_abrupt_mixture_33/scores_0.npy,3c356f2a5ac593ccc00912335c5c938d58ad78cab5e1071dd1f10a6382f1673e,8236,1922,6314,0.23336571151044197,0.9802289281997919,0.9002217294900222,0.533619492071089,0.5334814129272047,0.7465431607807437,False
3000,abrupt,mixture,33,5,0.05556130714219935,0.19983726413920522,data/phase_d/grid/3000_abrupt_mixture_33/scores_5.npy,65b7485d64a5ea42fba122879b7b58065708b1404e43fce9a967e2340b5a4996,8236,1922,6314,0.23336571151044197,0.9802289281997919,0.9002217294900222,0.5336281988963694,0.5334903386539586,0.7465462508862423,False
3000,abrupt,mixture,33,10,0.05565056878885242,0.20174155989661813,data/phase_d/grid/3000_abrupt_mixture_33/scores_10.npy,f0c7c030f2e5979cb3311f2f4dfc31ff676f144cee15fee4eec95a23d7a06c18,8236,1922,6314,0.23336571151044197,0.9802289281997919,0.9000633512828635,0.5336185037432131,0.5334805186446439,0.7465556448069582,False
3000,abrupt,mixture,33,20,0.05573051484732872,0.20049209706485271,data/phase_d/grid/3000_abrupt_mixture_33/scores_20.npy,afa69678bbe4278bd335276ada58323e4eed60fc971476287fcc25605a1453f9,8236,1922,6314,0.23336571151044197,0.9802289281997919,0.9000633512828635,0.5336275214814121,0.5334895315698056,0.7465766575243491,False
3000,abrupt,mixture,33,30,0.05577959650102811,0.19914713175967336,data/phase_d/grid/3000_abrupt_mixture_33/scores_30.npy,024857446b684fce45a6325e3972686759189005db0da53512652cef93efd673,8236,1922,6314,0.23336571151044197,0.9802289281997919,0.9002217294900222,0.5336298196968867,0.5334917914402035,0.7466154692494126,False
3000,abrupt,mixture,44,,0.0,0.19114496977999806,data/phase_d/grid/3000_abrupt_mixture_44/scores_no_update.npy,e7b4f9fef14a7b7cf3fe8a81e0be8825f40f4c9f05a64f1b275d8f19638daa35,8236,1922,6314,0.23336571151044197,0.9833506763787722,0.9152676591700982,0.5414482483404546,0.5413056458507989,0.7551047718809959,False
