source,scenario,condition,detector_seed,c,parameter_delta_l2,fixed_threshold,anomalous_loss_exposures,optimizer_steps,runtime_seconds,score_sha256,final_model_sha256,n,positives,negatives,prevalence,recall,fpr,ap,pr_auc_trapezoidal,auroc,update_loss
3001,gradual,dependency,33,5,0.043322267637512984,1.12861949801445,5,1,0.19938466185703874,85882f2fdc11ef359f84db77376f02a7a310915cc86d8fceae6dcd137d55bb7c,1c4bd85fe46b5fbc5615fe321b2c8f8fff4df80f5c583f096818b293f5e4eb0b,8236,941,7295,0.11425449247207382,0.944739638682253,0.9114461960246745,0.3530274887091734,0.3527510081802974,0.6759079013401373,1.1723122596740723
3001,gradual,dependency,33,10,0.043383228979982945,1.12861949801445,10,1,0.198422497138381,b238d5e2c699a292c1a19f2964082dc5182e12941ecf0ec21ee98af49ed42c87,39913ad24912c6d1e08f9e490940dda0ce61e7ae694274feb75b9b8ecb25c3b8,8236,941,7295,0.11425449247207382,0.944739638682253,0.9114461960246745,0.3530129684778619,0.35273521718692086,0.6759481076450978,1.1736915111541748
3001,gradual,dependency,33,20,0.04333951278060292,1.12861949801445,20,1,0.19779430096969008,66222599da84a048788add6b623c6fd826b6bd81cda86f51154bcd2c764af82c,6327be771d9a094e5f8333278c6328c25c60f90101c9e33515a64227cbe03c96,8236,941,7295,0.11425449247207382,0.944739638682253,0.9111720356408499,0.35303528199316936,0.3527581285680445,0.675941770781816,1.1773043870925903
3001,gradual,dependency,33,30,0.043065197669529036,1.12861949801445,30,1,0.1975361229851842,b0c73ac60887964f3c49b2888bf246115f9e9255a172e455beaa3d49efbedda9,141b5351b1cf0187a8646d07d794da6eb5d64657cff749d73743022adc9623ff,8236,941,7295,0.11425449247207382,0.9436769394261424,0.911720356408499,0.35293651070240845,0.35265904562012734,0.6759084840402093,1.182468295097351
3001,gradual,dependency,44,,0.0,1.1517643749713897,0,0,0.1898203371092677,4b4983ea0170cfab2359cc0978567d180f0330bea10048860c500b16394f9bae,abe5405716179e5e6973462b281d558caf103e233944ecbcffe9191b91a5428d,8236,941,7295,0.11425449247207382,0.9426142401700319,0.9067854694996573,0.3805354235590294,0.38029466589127303,0.6858382031277883,
3001,gradual,dependency,44,0,0.03981642722582874,1.1517643749713897,0,1,0.19747583521530032,c4396eae44398e4e4ff88a7781877638b4592045dccd4d8202ed7527feb4d36c,28b8a593b35b8f48ca27d3ff61ef3e98d9cccd06923f488c46bd852170bf043f,8236,941,7295,0.11425449247207382,0.9394261424017003,0.8982864976010967,0.3797710462895533,0.3795312455566879,0.6846248759030941,1.1755889654159546
3001,gradual,dependency,44,5,0.03987836749598318,1.1517643749713897,5,1,0.19780365889891982,1142918a54b24a8dd41a2c44cf88d0aaf6ec8574b4379098b2a6b48d95eaa942,0d753860450aadb7c5e30dcb5302987a2677384daf08532d4a4d36a10f58ae36,8236,941,7295,0.11425449247207382,0.9394261424017003,0.8982864976010967,0.3797728626143544,0.37953305983406244,0.6846265511658006,1.1757670640945435
3001,gradual,dependency,44,10,0.039862158685852495,1.1517643749713897,10,1,0.1993497321382165,ae15027488e5414234eb5d8deb8043c22b215a32f254b1a89bceb96b328ead1b,fee5b903673306aa931528c381f18fad66542313ba09775b7a90f2f26dd457bf,8236,941,7295,0.11425449247207382,0.9394261424017003,0.8982864976010967,0.3798225421759367,0.3795827056334369,0.6846682142209409,1.177193522453308
3001,gradual,dependency,44,20,0.040068782337200466,1.1517643749713897,20,1,0.1980596436187625,340a1a27a74557a5eb697468d9c3cfe426474617770480891004b22e655be136,c830bbeb3e95c4371cc5f0eec4f3e02dec83ea337a3769d570e505a0abead29f,8236,941,7295,0.11425449247207382,0.9394261424017003,0.8982864976010967,0.3797992604242547,0.3795591799846131,0.6846736041966058,1.182909369468689
3001,gradual,dependency,44,30,0.039979952578967436,1.1517643749713897,30,1,0.19918694673106074,347d503bc97f4c382afde2582cf6abe9b39ef845c78a3c7a152fe91ea8ec5037,89e884a572c0e0315604d1d6904ea6b646e8065c04728df4a0400c715a4a1e20,8236,941,7295,0.11425449247207382,0.9394261424017003,0.8981494174091844,0.3797320180308924,0.37949211485134565,0.6846565602195032,1.1879229545593262
3001,gradual,dependency,55,,0.0,1.1408777236938472,0,0,0.18968515004962683,6bbf420f012e6600b306283f34b924088fef198e282f4ca27ec4681e90e16909,e6836bc426dd61b27cb4920b8dee8d0fc5e69adf6e6f2e8ebe498c6a94f7122d,8236,941,7295,0.11425449247207382,0.9479277364505845,0.9107607950651131,0.37013090385322117,0.36987964654063665,0.6821817601766746,
3001,gradual,dependency,55,0,0.04288663760801944,1.1408777236938472,0,1,0.19807673199102283,d7626d6378c5e3c099f37a8a318cf0147a4c8789e3625fffed9accd9fcf0754b,1031b8715de3cf97cf10ca91ecd60111d913aaae59e449d9bfb64bda6c4815ba,8236,941,7295,0.11425449247207382,0.9426142401700319,0.8967786154900617,0.37047542606644196,0.3702246897752204,0.6822822031015667,1.1311380863189697
3001,gradual,dependency,55,5,0.042879783753638726,1.1408777236938472,5,1,0.19755533710122108,b6b5a041ed7d2f449677376dacd53426e20af06c1f040f6766160ded08f90a4e,2422a92dcd8c8e6623275553a8ebc4571ad879aecfda8f8eaaacd1ed2b652585,8236,941,7295,0.11425449247207382,0.9426142401700319,0.8967786154900617,0.3704767230604478,0.3702258864589117,0.6822842425518184,1.1312155723571777
3001,gradual,dependency,55,10,0.04274366372517455,1.1408777236938472,10,1,0.19913726625964046,ca3f069f43cc5e8d90b85dde507528e9b2d48833ef8faf5c277d05de17827f3a,4a0df53b92a7d4ea65cbd77724860787dd03f08dcb27aafcb5a6caf6879f09b6,8236,941,7295,0.11425449247207382,0.9426142401700319,0.8965044551062371,0.3705231992676032,0.3702725435663423,0.6823414199963728,1.1328529119491577
3001,gradual,dependency,55,20,0.04280941484017915,1.1408777236938472,20,1,0.19739941507577896,258e1897eacb203bc4599edf7181e1abc412389802f4986b0e99a355fcb859c6,c1d87160ceea61a99ae1a89c58933022eb662258c95ba92b42be6c3e4464cd98,8236,941,7295,0.11425449247207382,0.9415515409139213,0.8967786154900617,0.37049145777587467,0.3702405591528938,0.6823419298589356,1.1381527185440063
3001,gradual,dependency,55,30,0.042954363076367574,1.1408777236938472,30,1,0.19810777017846704,e6b912f74ad95268560b47236562c567dd15860161302568a72303f483d71f78,819c8b6b78b9327fc064a267ced79d21045b5aca7b7fce094c338af4239dd8d0,8236,941,7295,0.11425449247207382,0.9415515409139213,0.8967786154900617,0.37041863784667345,0.37016774632937566,0.6823156355181915,1.1442800760269165
3001,gradual,mixture,11,,0.0,1.153200405836105,0,0,0.18962124409154058,8cdf64c58702943f1ee8c5829764c8b03decb246a7744c8d12e935df13ca0693,8a95ff4ab5c668fd15d67e4b5cddd4c3799329eb68427f145a041f96497fd3a4,8236,1922,6314,0.23336571151044197,0.9640998959417274,0.9209692746278112,0.48753924597949494,0.4873721241421746,0.6966303759183381,
3001,gradual,mixture,11,0,0.04187266363789436,1.153200405836105,0,1,0.19916440034285188,9b3069188aa3e6a92beb9bf9b9c5b5178429ba153c34d3aab1d053d24e8ea46f,b911690f859c3ff02407258b0c8f6d44fc83e21e2c483976d09314229199c69d,8236,1922,6314,0.23336571151044197,0.9609781477627471,0.9127336078555591,0.4903910424112535,0.490226259470992,0.6980943855007965,1.1845910549163818
3001,gradual,mixture,11,5,0.04184995277371809,1.153200405836105,5,1,0.1975918780080974,24dc7636777265430da7c84e24737021338ff2c5333002cbc73ce2d01486fa8a,ef61ae3ceae630eaa49c7049488c4b796d1754587ad41b169c01829facb5be8e,8236,1922,6314,0.23336571151044197,0.9609781477627471,0.9128919860627178,0.49039035271550707,0.49022603524207936,0.6980985468428681,1.1844090223312378
3001,gradual,mixture,11,10,0.04185053152274513,1.153200405836105,10,1,0.19857855467125773,5abe01cd5dcaadde468d7d9f4d9d46bd68115fedf772ce7d2e19f484b12bc230,e3684f16990037f47e09150bb20093343ac92a64677a44710d91d879ef1fc3a3,8236,1922,6314,0.23336571151044197,0.9609781477627471,0.9128919860627178,0.4903889970391908,0.49022479772006744,0.6981048094566786,1.18547523021698
3001,gradual,mixture,11,20,0.04193080737137683,1.153200405836105,20,1,0.19743390986695886,21be66f0034e1354e16aa86a12e76598176fb1bc2bcbce4ae21600c644d018c3,633d43ebedd44c1cc372d0d7a82a15797225c89309c18fc7d9455fe615ea857b,8236,1922,6314,0.23336571151044197,0.9609781477627471,0.9127336078555591,0.4904102803998359,0.49024598785445817,0.6981435387789287,1.1883413791656494
3001,gradual,mixture,11,30,0.04188060431478183,1.153200405836105,30,1,0.1976515417918563,485d556dba69008417118966515c3cc5455a8c14046a42d44bbb09b5c71117de,cb24fb8b143594dd0ea3e84e7719905d95374048ba396706ffefc6ed330796e5,8236,1922,6314,0.23336571151044197,0.9609781477627471,0.9127336078555591,0.4904383673325134,0.49027395718265143,0.6982066181325083,1.1923377513885498
3001,gradual,mixture,22,,0.0,1.155601805448532,0,0,0.18919317470863461,5fc8118f634a36c92984afacb327495b21bea6441177baf99344368b2be00795,448b5ce621bf97889b49738770fe5c1152e340ca15d5d602e6d63c748eeceeee,8236,1922,6314,0.23336571151044197,0.9651404786680541,0.9217611656636047,0.5051849309814176,0.5050310488152181,0.7023996028843621,
3001,gradual,mixture,22,0,0.04285473371491529,1.155601805448532,0,1,0.19846053700894117,5913d7b3b7560b584f4591d49dfe0cf64f4e4b159c1c31ff4b1aa25435ba6746,90ffc9770b5e1e716972669180459b4943ab076973c78db5826c20a80176c1eb,8236,1922,6314,0.23336571151044197,0.9599375650364204,0.9108330693696547,0.5061671193513073,0.5060148888681689,0.7030776544335845,1.174796462059021
3001,gradual,mixture,22,5,0.042879004654066154,1.155601805448532,5,1,0.1995425266213715,4cb6052c33c951ee47085ab9532c8c8c73e1500a57ddedc379d5688b229cae69,e8177defa29a17f3470d4058e62d988528ad1cdc9afe156b6b87cc7a663205c5,8236,1922,6314,0.23336571151044197,0.9599375650364204,0.9108330693696547,0.5061679802864607,0.5060157944223127,0.7030830106164488,1.1748872995376587
3001,gradual,mixture,22,10,0.043033476621211215,1.155601805448532,10,1,0.2001227713190019,2eb42249b29484cdfa6df9741cfa7ad72d0fa9a2df90dd4ff588f46df49a90e0,f71d31361a4d030b5c1016d03d247518413499afd4d22fe5268185659c73fe53,8236,1922,6314,0.23336571151044197,0.9599375650364204,0.9108330693696547,0.5061630587443008,0.5060107995803389,0.7030874603683669,1.1764771938323975
3001,gradual,mixture,22,20,0.0430540463500389,1.155601805448532,20,1,0.19867039378732443,b5df1ca92ea11102e8bee73511b8d93879d75744b3ebe56aa1c11e23ec3f836a,38f37d7ee348364e306a8403018f4f834caab2a1c13cfc7a6e838686f14af4c6,8236,1922,6314,0.23336571151044197,0.9604578563995838,0.9108330693696547,0.5061367083082272,0.5059841220180361,0.7031214515288523,1.1778877973556519
3001,gradual,mixture,22,30,0.04290073598735022,1.155601805448532,30,1,0.19874612195417285,4f76ced79b685dfdacf50c7a0b04bb0ef2f0f21c11c97de4ced51ca61a8c248a,c802b0f4a3cad66f82e407038f68b251221aae475628b8e011860eaac1b60537,8236,1922,6314,0.23336571151044197,0.9604578563995838,0.9108330693696547,0.506136018461492,0.5059833844360773,0.7031775678447082,1.1814289093017578
3001,gradual,mixture,33,,0.0,1.12861949801445,0,0,0.18957951199263334,cfd92f49a3298412e678e3ff8103a810f8891b468a3a40fe6e5b5dbacac42dac,4dbe781bb54b2f40c52377fd02aac8a8df900e4df2c386776ce64e6d59eedd20,8236,1922,6314,0.23336571151044197,0.9661810613943809,0.9261957554640482,0.49282386792472554,0.4926542337477762,0.7003286553805576,
3001,gradual,mixture,33,0,0.0432791825625509,1.12861949801445,0,1,0.19769104477018118,8006e466d6238c8d93a948028ad25d13a1dcca9faefb675b30addc92836244c7,a1a04fb2c7722e9579703c1ffdccba24d9f25ab5928c2fe398c9afcf3a525aa6,8236,1922,6314,0.23336571151044197,0.9640998959417274,0.9155844155844156,0.4949322320335302,0.4947663443628446,0.7009108312565078,1.1721980571746826
3001,gradual,mixture,33,5,0.04328118185239775,1.12861949801445,5,1,0.1983062461949885,5c7e9ad804bde7b6b2cc33678b7540f869cbfb1408e2c1ad275afa5ca01ca298,bd3a6e27deac7ece436546dac809adf4ac1508bd278298187669796773959c81,8236,1922,6314,0.23336571151044197,0.9640998959417274,0.9155844155844156,0.4949325902587138,0.4947667029081433,0.7009112432705743,1.172398328781128
3001,gradual,mixture,33,10,0.043280945022623925,1.12861949801445,10,1,0.19785504462197423,2068126ce37acea929ceeec6b164e44cb077ce2fc7007e7bb96d659f2c1416ee,2cfcfb834a8811c84433122a21eca43ea308466966b0757ccf12870ec21ad632,8236,1922,6314,0.23336571151044197,0.9640998959417274,0.9155844155844156,0.4949098219165565,0.4947438697748387,0.7009148689943594,1.1727904081344604
3001,gradual,mixture,33,20,0.043318441165374005,1.12861949801445,20,1,0.19693668698891997,f883c1928d78b742872ee839fcae0ebaeaf185e5b05b60210580f47a7069e7aa,ef65021d75a18cbafed30e023a7115769ec25aa11def3cbfd12c3341681e6c40,8236,1922,6314,0.23336571151044197,0.963579604578564,0.9157427937915743,0.4949084714626629,0.4947423608794675,0.7009437511804203,1.1761451959609985
3001,gradual,mixture,33,30,0.04322542383524011,1.12861949801445,30,1,0.19880173727869987,d525a54d4316abd0207dd3144660b2d81498ced208e0db0e20baf68b6f67da55,ce6c5e400b038ec12ba503ff618d1a6931125ad9f16335d06fec2f724b93a1f3,8236,1922,6314,0.23336571151044197,0.963579604578564,0.9157427937915743,0.4949358348526085,0.49476980378517055,0.7010015155525422,1.1809682846069336
3001,gradual,mixture,44,,0.0,1.1517643749713897,0,0,0.19019804196432233,7ef4682a8e0d1408e6703745ec73e4765f7884262849b049afb2be83f273893d,abe5405716179e5e6973462b281d558caf103e233944ecbcffe9191b91a5428d,8236,1922,6314,0.23336571151044197,0.9625390218522373,0.9109914475768134,0.5165412157274277,0.5163962880053237,0.714455464081108,
3001,gradual,mixture,44,0,0.03981642722582874,1.1517643749713897,0,1,0.19807744398713112,f40457fc6b9ac7ce05973db8f5bb99e5b33f89113671e838594dbc5b0d134297,28b8a593b35b8f48ca27d3ff61ef3e98d9cccd06923f488c46bd852170bf043f,8236,1922,6314,0.23336571151044197,0.9588969823100937,0.9033892936331961,0.5149694509802473,0.5148241234142412,0.7130473236060657,1.1755889654159546
3001,gradual,mixture,44,5,0.03979075318234579,1.1517643749713897,5,1,0.19830459682270885,f38227edb78206a3d5c0181b645c82b8ab3d823c789beb8aefc5d5290b4aec79,8d943e1bb0c53ab151b01cd8497d5f5ac8f74830c72fb5091250cc0dd79964d1,8236,1922,6314,0.23336571151044197,0.9588969823100937,0.9033892936331961,0.5149590672731096,0.5148137181759422,0.7130472824046591,1.1756829023361206
3001,gradual,mixture,44,10,0.03984801474403698,1.1517643749713897,10,1,0.19855850283056498,eb68ff8267689790cc6bcb78f83a04b60ee633791e0cf510acf6df46ebeaff55,70c3adfc64674d8bb9cca65b0ac6f575872f621ca720882a1f1ec865e617df38,8236,1922,6314,0.23336571151044197,0.9588969823100937,0.9033892936331961,0.5149585894868,0.5148132186238584,0.7130486420510785,1.176440715789795
3001,gradual,mixture,44,20,0.03999316462396129,1.1517643749713897,20,1,0.19904429698362947,aab910cdb3b832b4c8316905c12d3247b3fdbcfe6beed84fa203a3f3e30ab5ff,2eb1fa7a0d0ee9d5f564ba78a594ad21cf216aee5d9280c4d8247f00f1413df4,8236,1922,6314,0.23336571151044197,0.9588969823100937,0.9033892936331961,0.5149744561982783,0.514829086609047,0.713080737946858,1.1798834800720215
3001,gradual,mixture,44,30,0.03984026522609387,1.1517643749713897,30,1,0.19853296503424644,fb964caf5f97bb705c36c07ff40e48e70458e393439e633d6adc9d4c529cf638,1e58fc770f2840333c8d660dd0322e8b3ea6a6e9d6149cf1f7cc8fa0fe018820,8236,1922,6314,0.23336571151044197,0.9588969823100937,0.9033892936331961,0.5149994917053701,0.5148541154494363,0.7131307564545301,1.1828995943069458
3001,gradual,mixture,55,,0.0,1.1408777236938472,0,0,0.18933597207069397,75afc435083e4bbf406167fe60749f203582d93ac6eda816d818d1d20982d766,e6836bc426dd61b27cb4920b8dee8d0fc5e69adf6e6f2e8ebe498c6a94f7122d,8236,1922,6314,0.23336571151044197,0.9640998959417274,0.9160595502058917,0.5156972735249377,0.5155559442512256,0.7084084572314566,
3001,gradual,mixture,55,0,0.04288663760801944,1.1408777236938472,0,1,0.1986925657838583,5dc5357e9952ae807b4987298c96db8faf0bc4cec5c5fdbec5f2ccb4f879adf5,1031b8715de3cf97cf10ca91ecd60111d913aaae59e449d9bfb64bda6c4815ba,8236,1922,6314,0.23336571151044197,0.9604578563995838,0.9025974025974026,0.5159709365828844,0.5158295023348337,0.708953057424543,1.1311380863189697
3001,gradual,mixture,55,5,0.04302267595981841,1.1408777236938472,5,1,0.19875778164714575,61be4a3ee9138fe451e21b3623f06890cc4cadb152876cd28eca5f6d4ccf336d,e9a737e0b4bafa0964d28297443a3bfb738b3d3a08123d73dfc38e21c8b13aaf,8236,1922,6314,0.23336571151044197,0.9604578563995838,0.9025974025974026,0.5159712128722808,0.5158298056495831,0.7089571775652078,1.1324996948242188
3001,gradual,mixture,55,10,0.04294937876188234,1.1408777236938472,10,1,0.19861795706674457,72ffa77b45cdced2ea764fd08809a0d5cfdfd40e98553cab4c61f7972ea656ad,7e179c7f33c1567682bb2dc92be4e2c5e99fbe82ec80d90d5793d5cd3b3bf392,8236,1922,6314,0.23336571151044197,0.9604578563995838,0.9022806461830852,0.5159778781437525,0.515836478592296,0.7089659122634174,1.133891224861145
3001,gradual,mixture,55,20,0.04321420873369593,1.1408777236938472,20,1,0.19907560711726546,b9096b3909cda6d056d3c0ee0ffa67f5bae54d0c97e263b1aee2c08b3edc27c3,21ad5bc8f460fa3801d3b6516d7e22eaa21443e85918b9028aaeb224f28c09e6,8236,1922,6314,0.23336571151044197,0.9604578563995838,0.9021222679759265,0.5159967846950145,0.5158553567766844,0.709002705119555,1.1378862857818604
3001,gradual,mixture,55,30,0.043533809460282576,1.1408777236938472,30,1,0.19913397589698434,a06d29e64ba295862607cf815cedd135270b0e08b80d63a31982ca501466b850,6b068c437bf9c2181b6747ffb40b84a65a14f59cb45eee196efcc1b12bc45f0a,8236,1922,6314,0.23336571151044197,0.9604578563995838,0.9021222679759265,0.5160206633393758,0.5158793296801151,0.709054824898966,1.1445178985595703
3001,gradual,spike,11,,0.0,1.153200405836105,0,0,0.19070026790723205,cd045e80d02b88ad94581708d67c30ced052d900e84798c50602c48c7d266856,8a95ff4ab5c668fd15d67e4b5cddd4c3799329eb68427f145a041f96497fd3a4,8236,40,8196,0.0048567265662943174,1.0,0.9152025378233285,0.01187586810404415,0.01120553627977879,0.6955344070278184,
3001,gradual,spike,11,0,0.04187266363789436,1.153200405836105,0,1,0.1999494070187211,8ac9ad028567928e2af803aa7d99bf2971a9e515a52dc7cabc1e37b44c36218e,b911690f859c3ff02407258b0c8f6d44fc83e21e2c483976d09314229199c69d,8236,40,8196,0.0048567265662943174,1.0,0.9055636896046853,0.011812550827997093,0.01114944030402466,0.6964982918496827,1.1845910549163818
3001,gradual,spike,11,5,0.04187787320791599,1.153200405836105,5,1,0.19819151004776359,fe2671e0b062d5a2304b54300aedfa60ef378250cc6d847fc27656afbbf3704a,3f843cf6df055bae90a49fdfaf5931c0df1f0fc6e69e1a19f152eee1e2cc0ea6,8236,40,8196,0.0048567265662943174,1.0,0.9056857003416301,0.01181430941400645,0.01115112711632308,0.6964921913128356,1.1846667528152466
3001,gradual,spike,11,10,0.04188995834026984,1.153200405836105,10,1,0.1993839810602367,9d0b28f46fce6188c1da2672b3607cbde979900a6c3acfb152ecf33293868f02,fd9a9d028ed8be1c1c2c8d9790dff8455efe67bb7eb1cd1659f71418b434dd76,8236,40,8196,0.0048567265662943174,1.0,0.9056857003416301,0.011810919066776044,0.011147839418421762,0.6964372864812103,1.1862858533859253
3001,gradual,spike,11,20,0.04213200429706548,1.153200405836105,20,1,0.19780838629230857,7a64ac787dcf9ccd9f1053e270f991fa1929939b308678ad6cca01d7218c7f10,d541f3cef9b51812618b084e8935ac9250e3a98254a17d0943e0424aad6ac992,8236,40,8196,0.0048567265662943174,1.0,0.9055636896046853,0.011811014850756465,0.011147976189743954,0.6964586383601756,1.1892045736312866
3001,gradual,spike,11,30,0.042122011037037554,1.153200405836105,30,1,0.20070809870958328,aa72a0ce4c2b19c3107dbcbb9f3df39d1997bc9148ef16e71d3f811c5805644f,39a859c59ae51a0ba5a8bb81c3ffe70389bd44774e71322d3a9086d0a0ee5918,8236,40,8196,0.0048567265662943174,1.0,0.9054416788677404,0.011809530140568349,0.011146610332471352,0.6964677891654465,1.1919422149658203
3001,gradual,spike,22,,0.0,1.155601805448532,0,0,0.18979355785995722,86b6f525649620f1f282669c9d6a5df203952f755e6d31af1645a4d56166ce05,448b5ce621bf97889b49738770fe5c1152e340ca15d5d602e6d63c748eeceeee,8236,40,8196,0.0048567265662943174,1.0,0.9159346022449976,0.01134495404785104,0.010759927727653976,0.6855020741825281,
3001,gradual,spike,22,0,0.04285473371491529,1.155601805448532,0,1,0.1978118740953505,b5005bffbe5ee29d2cb1150acaa2f679e806b75b5ca8d9aef2eedd6b4d92e7cf,90ffc9770b5e1e716972669180459b4943ab076973c78db5826c20a80176c1eb,8236,40,8196,0.0048567265662943174,1.0,0.9049536359199609,0.011369337550635237,0.010787909488296419,0.6870790629575403,1.174796462059021
3001,gradual,spike,22,5,0.04290347264823398,1.155601805448532,5,1,0.1981192990206182,6f6e72f5efb681785132d56f117096b1448bbdcfbfd1bfd0a907c87b7af489bf,0fe9a996fb24b2213da529490af184f113b12c17b6c3fdfb9dbe286733b23dc6,8236,40,8196,0.0048567265662943174,1.0,0.9049536359199609,0.01136829378300945,0.010786792038981717,0.6871004148365056,1.1754366159439087
3001,gradual,spike,22,10,0.04309999591261971,1.155601805448532,10,1,0.19881458301097155,40db4db87d7bf44627f28f6d365b4a43b85e19ab4cb2090031eaf7175d140948,24a67c46d840bbee31a71a25be2a25c026d45d9fdc4b5a21d91c37bf44776423,8236,40,8196,0.0048567265662943174,1.0,0.9048316251830161,0.011369957684139302,0.010788118152854215,0.6870912640312348,1.178266167640686
3001,gradual,spike,22,20,0.043156608549510075,1.155601805448532,20,1,0.1970841740258038,a7ac3f9d301c2c8915567709c73d65cdc95941ded4d8cd0dea5c1f1d5a969d90,f8eaa3d8e0c16781113b764b4fe3117007a3b900ebf2c72b34d83ca10c23c547,8236,40,8196,0.0048567265662943174,1.0,0.9048316251830161,0.011365080675505741,0.01078380516157081,0.6870821132259639,1.1791419982910156
3001,gradual,spike,22,30,0.04297935441804767,1.155601805448532,30,1,0.19716841401532292,a7689f4a6697d01f8c05b771e08c84b5c0eff054ed3eef2d0ea03aef130ab1d2,186079e3cbcdf4cb782d0ff07f0c134b8d10a2470e6666408e2aebb935581bee,8236,40,8196,0.0048567265662943174,1.0,0.9048316251830161,0.011366475543821322,0.010785022536143725,0.6870760126891167,1.1805882453918457
3001,gradual,spike,33,,0.0,1.12861949801445,0,0,0.19017269415780902,adaeb8093cab6c1467edbd2e3c7caf918f05422a87921dfbecc0891b97515e29,4dbe781bb54b2f40c52377fd02aac8a8df900e4df2c386776ce64e6d59eedd20,8236,40,8196,0.0048567265662943174,1.0,0.9215470961444607,0.01154390162970984,0.010856692778454169,0.6864324060517326,
3001,gradual,spike,33,0,0.0432791825625509,1.12861949801445,0,1,0.19819993805140257,87b3d009a127888d3618e6bbe32ba32ef54b6daedd2a6947ef9d0405101d97d2,a1a04fb2c7722e9579703c1ffdccba24d9f25ab5928c2fe398c9afcf3a525aa6,8236,40,8196,0.0048567265662943174,1.0,0.9104441190824792,0.01149441997955992,0.010822701765499687,0.6879300878477306,1.1721980571746826
3001,gradual,spike,33,5,0.04334154046817493,1.12861949801445,5,1,0.19799222517758608,fcf0cf765ec3659dada87cd21ca73836294729789c722b14738970cbbe4023a4,5637e479d45c530cdb539facd965c0b716ace4353ec2671c2ca014cd5a61de56,8236,40,8196,0.0048567265662943174,1.0,0.9104441190824792,0.011494354045153131,0.010822722092268443,0.6879575402635433,1.1727678775787354
3001,gradual,spike,33,10,0.043351877840494074,1.12861949801445,10,1,0.19827888207510114,3b7adc1c51bb96eb4c2719ae6a754046d4a699154c3449ff21a2f1e1a135edd0,11e60b44b794254dbd45c19563156772e65f95d5516559bdfd0aa0f7a0c5a106,8236,40,8196,0.0048567265662943174,1.0,0.9103221083455344,0.011489578342493093,0.01081819141820409,0.6879697413372377,1.174131155014038
3001,gradual,spike,33,20,0.04337499520848111,1.12861949801445,20,1,0.198807411827147,e7751dd2c673a4f27bc7c4bddcf3c483b9b19289aa0faca175ca096ca5fc8ac0,e99407307b6e81864a79486897e85b991d50c2af2d99a8f1ffb3b4c4d384feeb,8236,40,8196,0.0048567265662943174,1.0,0.9102000976085896,0.01149308278535984,0.010821630853124172,0.687966691068814,1.1763840913772583
3001,gradual,spike,33,30,0.04320864614794559,1.12861949801445,30,1,0.19733324414119124,a19715ab73f377271fb5c96b79bffd8a508bffd80196d306603061525df712e8,4a4f2e9bee2ad391aa555d2e411592483457d66c881954c020f76b27306f7805,8236,40,8196,0.0048567265662943174,1.0,0.9103221083455344,0.011490394377282897,0.010818952345305312,0.6879483894582723,1.1790117025375366
3001,gradual,spike,44,,0.0,1.1517643749713897,0,0,0.18894503731280565,fe2b87766ab21dae68e31cfa436972bdea7bfef09070e388a799c79455a52013,abe5405716179e5e6973462b281d558caf103e233944ecbcffe9191b91a5428d,8236,40,8196,0.0048567265662943174,1.0,0.9058077110785749,0.011594213012527237,0.010952359418091301,0.6885279404587603,
3001,gradual,spike,44,0,0.03981642722582874,1.1517643749713897,0,1,0.1980164642445743,5f23d0542a61b90167a7f0691c414fad52720a0b28a30e1edb86d93c2b7a1e60,28b8a593b35b8f48ca27d3ff61ef3e98d9cccd06923f488c46bd852170bf043f,8236,40,8196,0.0048567265662943174,1.0,0.8972669594924353,0.011510109882980436,0.010879481854914178,0.6888573694485115,1.1755889654159546
3001,gradual,spike,44,5,0.039786219230849136,1.1517643749713897,5,1,0.19881406659260392,a1ac4d56995c8cf7db6acb82c1003520eedaebd66bdd07ef5f15d4ea29328f10,19089d886f95cdd8df7c8c5dd1e31f15db9594dcb4ae180fb7bc8dd537563112,8236,40,8196,0.0048567265662943174,1.0,0.8972669594924353,0.011511647565563528,0.010880977383575584,0.688852794045876,1.1756824254989624
3001,gradual,spike,44,10,0.03983361993665585,1.1517643749713897,10,1,0.19613842107355595,52f52641ffee893dff05f8441b50f319d4ad3eff31191ea9c7c6f5d94d2b2f40,13495fea62be7feef416d49ebd25c4ca5f40e315c36171978e3586daaf5746be,8236,40,8196,0.0048567265662943174,1.0,0.8972669594924353,0.011512148642903728,0.010881507103265953,0.6888817715959004,1.1771697998046875
3001,gradual,spike,44,20,0.03999291038459258,1.1517643749713897,20,1,0.19859761791303754,ef1d5dcc1c2ebc2931a4a9740c765dfdf9fc8a936186687c0ac5642752041a4a,45c2c70a027664d38902e9d26e9b6e2319af63d1e1ee6cbb5f1810ab716b122c,8236,40,8196,0.0048567265662943174,1.0,0.8972669594924353,0.011508981523437753,0.01087849841530139,0.6888390678379697,1.17998206615448
3001,gradual,spike,44,30,0.03989676902013335,1.1517643749713897,30,1,0.1975681884214282,3679e740a06dad119ed1b25fa832448a3c240d5d368d418ce2ae9e4870d520f4,168fc3f28b048691d5db333582c43d88bb9af2ee2b425a88a97173a60c7d5bd4,8236,40,8196,0.0048567265662943174,1.0,0.8972669594924353,0.01151442677495546,0.010882985906184644,0.6888482186432406,1.1823636293411255
